source,freq,year,quarter,type_id,is_provisional,n,value_kchf,value_chf,geo_id
T_05_05_1_1_01,Q,2022,2,ppe_new,0,151.0,196064.0,196064000.0,0000
T_05_05_1_1_01,Q,2022,3,commercial,0,12.0,285801.0,285801000.0,0000
T_05_05_1_1_01,Q,2022,3,house,0,174.0,559149.0,559149000.0,0000
T_05_05_1_1_01,Q,2022,3,house_existing,0,152.0,500322.0,500322000.0,0000
T_05_05_1_1_01,Q,2022,3,house_new,0,22.0,58827.0,58827000.0,0000
T_05_05_1_1_01,Q,2022,3,land,0,30.0,29826.0,29826000.0,0000
T_05_05_1_1_01,Q,2022,3,mixed,0,15.0,145184.0,145184000.0,0000
T_05_05_1_1_01,Q,2022,3,multi_unit,0,19.0,276287.0,276287000.0,0000
T_05_05_1_1_01,Q,2022,3,ppe,0,353.0,487740.0,487740000.0,0000
T_05_05_1_1_01,Q,2022,3,ppe_existing,0,204.0,297225.0,297225000.0,0000
T_05_05_1_1_01,Q,2022,3,ppe_new,0,149.0,190515.0,190515000.0,0000
T_05_05_1_1_01,Q,2022,4,commercial,0,14.0,349297.0,349297000.0,0000
T_05_05_1_1_01,Q,2022,4,house,0,195.0,512547.0,512547000.0,0000
T_05_05_1_1_01,Q,2022,4,house_existing,0,166.0,453093.0,453093000.0,0000
T_05_05_1_1_01,Q,2022,4,house_new,0,29.0,59454.0,59454000.0,0000
T_05_05_1_1_01,Q,2022,4,land,0,55.0,20244.0,20244000.0,0000
T_05_05_1_1_01,Q,2022,4,mixed,0,20.0,465529.0,465529000.0,0000
T_05_05_1_1_01,Q,2022,4,multi_unit,0,30.0,215846.0,215846000.0,0000
T_05_05_1_1_01,Q,2022,4,ppe,0,386.0,537800.0,537800000.0,0000
T_05_05_1_1_01,Q,2022,4,ppe_existing,0,198.0,315999.0,315999000.0,0000
T_05_05_1_1_01,Q,2022,4,ppe_new,0,188.0,221801.0,221801000.0,0000
T_05_05_1_1_01,Q,2023,1,commercial,0,7.0,154082.0,154082000.0,0000
T_05_05_1_1_01,Q,2023,1,house,0,160.0,665602.0,665602000.0,0000
T_05_05_1_1_01,Q,2023,1,house_existing,0,136.0,600679.0,600679000.0,0000
T_05_05_1_1_01,Q,2023,1,house_new,0,24.0,64923.0,64923000.0,0000
T_05_05_1_1_01,Q,2023,1,land,0,23.0,5263.0,5263000.0,0000
T_05_05_1_1_01,Q,2023,1,mixed,0,25.0,236970.0,236970000.0,0000
T_05_05_1_1_01,Q,2023,1,multi_unit,0,21.0,240263.0,240263000.0,0000
T_05_05_1_1_01,Q,2023,1,ppe,0,301.0,399610.0,399610000.0,0000
T_05_05_1_1_01,Q,2023,1,ppe_existing,0,192.0,259974.0,259974000.0,0000
T_05_05_1_1_01,Q,2023,1,ppe_new,0,109.0,139636.0,139636000.0,0000
T_05_05_1_1_01,Q,2023,2,commercial,0,10.0,226236.0,226236000.0,0000
T_05_05_1_1_01,Q,2023,2,house,0,210.0,577562.0,577562000.0,0000
T_05_05_1_1_01,Q,2023,2,house_existing,0,168.0,479891.0,479891000.0,0000
T_05_05_1_1_01,Q,2023,2,house_new,0,42.0,97671.0,97671000.0,0000
T_05_05_1_1_01,Q,2023,2,land,0,32.0,62514.0,62514000.0,0000
T_05_05_1_1_01,Q,2023,2,mixed,0,19.0,170752.0,170752000.0,0000
T_05_05_1_1_01,Q,2023,2,multi_unit,0,21.0,104060.0,104060000.0,0000
T_05_05_1_1_01,Q,2023,2,ppe,0,492.0,649683.0,649683000.0,0000
T_05_05_1_1_01,Q,2023,2,ppe_existing,0,211.0,328911.0,328911000.0,0000
T_05_05_1_1_01,Q,2023,2,ppe_new,0,281.0,320772.0,320772000.0,0000
T_05_05_1_1_01,Q,2023,3,commercial,0,3.0,35162.0,35162000.0,0000
T_05_05_1_1_01,Q,2023,3,house,0,196.0,633197.0,633197000.0,0000
T_05_05_1_1_01,Q,2023,3,house_existing,0,159.0,546999.0,546999000.0,0000
T_05_05_1_1_01,Q,2023,3,house_new,0,37.0,86198.0,86198000.0,0000
T_05_05_1_1_01,Q,2023,3,land,0,26.0,26600.0,26600000.0,0000
T_05_05_1_1_01,Q,2023,3,mixed,0,21.0,246388.0,246388000.0,0000
T_05_05_1_1_01,Q,2023,3,multi_unit,0,17.0,86961.0,86961000.0,0000
T_05_05_1_1_01,Q,2023,3,ppe,0,340.0,525812.0,525812000.0,0000
T_05_05_1_1_01,Q,2023,3,ppe_existing,0,213.0,326370.0,326370000.0,0000
T_05_05_1_1_01,Q,2023,3,ppe_new,0,127.0,199442.0,199442000.0,0000
T_05_05_1_1_01,Q,2023,4,commercial,0,11.0,262742.0,262742000.0,0000
T_05_05_1_1_01,Q,2023,4,house,0,206.0,665612.0,665612000.0,0000
T_05_05_1_1_01,Q,2023,4,house_existing,0,172.0,558259.0,558259000.0,0000
T_05_05_1_1_01,Q,2023,4,house_new,0,34.0,107353.0,107353000.0,0000
T_05_05_1_1_01,Q,2023,4,land,0,49.0,49936.0,49936000.0,0000
T_05_05_1_1_01,Q,2023,4,mixed,0,29.0,385183.0,385183000.0,0000
T_05_05_1_1_01,Q,2023,4,multi_unit,0,35.0,460737.0,460737000.0,0000
T_05_05_1_1_01,Q,2023,4,ppe,0,545.0,678483.0,678483000.0,0000
T_05_05_1_1_01,Q,2023,4,ppe_existing,0,225.0,313943.0,313943000.0,0000
T_05_05_1_1_01,Q,2023,4,ppe_new,0,320.0,364540.0,364540000.0,0000
T_05_05_1_1_01,Q,2024,1,commercial,0,6.0,67055.0,67055000.0,0000
T_05_05_1_1_01,Q,2024,1,house,0,148.0,508558.0,508558000.0,0000
T_05_05_1_1_01,Q,2024,1,house_existing,0,115.0,389921.0,389921000.0,0000
T_05_05_1_1_01,Q,2024,1,house_new,0,33.0,118637.0,118637000.0,0000
T_05_05_1_1_01,Q,2024,1,land,0,14.0,38491.0,38491000.0,0000
T_05_05_1_1_01,Q,2024,1,mixed,0,17.0,277876.0,277876000.0,0000
T_05_05_1_1_01,Q,2024,1,multi_unit,0,17.0,104788.0,104788000.0,0000
T_05_05_1_1_01,Q,2024,1,ppe,0,301.0,460777.0,460777000.0,0000
T_05_05_1_1_01,Q,2024,1,ppe_existing,0,214.0,335058.0,335058000.0,0000
T_05_05_1_1_01,Q,2024,1,ppe_new,0,87.0,125719.0,125719000.0,0000
T_05_05_1_1_01,Q,2024,2,commercial,0,9.0,185792.0,185792000.0,0000
T_05_05_1_1_01,Q,2024,2,house,0,217.0,595487.0,595487000.0,0000
T_05_05_1_1_01,Q,2024,2,house_existing,0,159.0,462317.0,462317000.0,0000
T_05_05_1_1_01,Q,2024,2,house_new,0,58.0,133170.0,133170000.0,0000
T_05_05_1_1_01,Q,2024,2,land,0,34.0,56851.0,56851000.0,0000
T_05_05_1_1_01,Q,2024,2,mixed,0,21.0,336286.0,336286000.0,0000
T_05_05_1_1_01,Q,2024,2,multi_unit,0,17.0,154807.0,154807000.0,0000
T_05_05_1_1_01,Q,2024,2,ppe,0,396.0,587250.0,587250000.0,0000
T_05_05_1_1_01,Q,2024,2,ppe_existing,0,204.0,329112.0,329112000.0,0000
T_05_05_1_1_01,Q,2024,2,ppe_new,0,192.0,258138.0,258138000.0,0000
T_05_05_1_1_01,Q,2024,3,commercial,0,4.0,191924.0,191924000.0,0000
T_05_05_1_1_01,Q,2024,3,house,0,206.0,653299.0,653299000.0,0000
T_05_05_1_1_01,Q,2024,3,house_existing,0,167.0,538681.0,538681000.0,0000
T_05_05_1_1_01,Q,2024,3,house_new,0,39.0,114618.0,114618000.0,0000
T_05_05_1_1_01,Q,2024,3,land,0,20.0,33467.0,33467000.0,0000
T_05_05_1_1_01,Q,2024,3,mixed,0,16.0,237562.0,237562000.0,0000
T_05_05_1_1_01,Q,2024,3,multi_unit,0,30.0,346894.0,346894000.0,0000
T_05_05_1_1_01,Q,2024,3,ppe,0,356.0,522097.0,522097000.0,0000
T_05_05_1_1_01,Q,2024,3,ppe_existing,0,221.0,314049.0,314049000.0,0000
T_05_05_1_1_01,Q,2024,3,ppe_new,0,135.0,208048.0,208048000.0,0000
T_05_05_1_1_01,Q,2024,4,commercial,0,13.0,78136.0,78136000.0,0000
T_05_05_1_1_01,Q,2024,4,house,0,219.0,636338.0,636338000.0,0000
T_05_05_1_1_01,Q,2024,4,house_existing,0,178.0,531293.0,531293000.0,0000
T_05_05_1_1_01,Q,2024,4,house_new,0,41.0,105045.0,105045000.0,0000
T_05_05_1_1_01,Q,2024,4,land,0,46.0,54202.0,54202000.0,0000
T_05_05_1_1_01,Q,2024,4,mixed,0,34.0,423480.0,423480000.0,0000
T_05_05_1_1_01,Q,2024,4,multi_unit,0,37.0,435152.0,435152000.0,0000
T_05_05_1_1_01,Q,2024,4,ppe,0,370.0,594625.0,594625000.0,0000
T_05_05_1_1_01,Q,2024,4,ppe_existing,0,255.0,394420.0,394420000.0,0000
T_05_05_1_1_01,Q,2024,4,ppe_new,0,115.0,200205.0,200205000.0,0000
T_05_05_1_1_01,Q,2025,1,commercial,1,14.0,78152.0,78152000.0,0000
T_05_05_1_1_01,Q,2025,1,house,1,111.0,398262.0,398262000.0,0000
T_05_05_1_1_01,Q,2025,1,house_existing,1,89.0,341695.0,341695000.0,0000
T_05_05_1_1_01,Q,2025,1,house_new,1,22.0,56567.0,56567000.0,0000
T_05_05_1_1_01,Q,2025,1,land,1,28.0,26975.0,26975000.0,0000
T_05_05_1_1_01,Q,2025,1,mixed,1,14.0,122034.0,122034000.0,0000
T_05_05_1_1_01,Q,2025,1,multi_unit,1,17.0,101825.0,101825000.0,0000
T_05_05_1_1_01,Q,2025,1,ppe,1,314.0,510433.0,510433000.0,0000
T_05_05_1_1_01,Q,2025,1,ppe_existing,1,206.0,335349.0,335349000.0,0000
T_05_05_1_1_01,Q,2025,1,ppe_new,1,108.0,175084.0,175084000.0,0000
T_05_05_1_1_01,Q,2025,2,commercial,1,17.0,202103.0,202103000.0,0000
T_05_05_1_1_01,Q,2025,2,house,1,192.0,722650.0,722650000.0,0000
T_05_05_1_1_01,Q,2025,2,house_existing,1,174.0,691994.0,691994000.0,0000
T_05_05_1_1_01,Q,2025,2,house_new,1,18.0,30656.0,30656000.0,0000
T_05_05_1_1_01,Q,2025,2,land,1,25.0,44383.0,44383000.0,0000
T_05_05_1_1_01,Q,2025,2,mixed,1,12.0,177874.0,177874000.0,0000
T_05_05_1_1_01,Q,2025,2,multi_unit,1,19.0,141117.0,141117000.0,0000
T_05_05_1_1_01,Q,2025,2,ppe,1,331.0,533409.0,533409000.0,0000
T_05_05_1_1_01,Q,2025,2,ppe_existing,1,227.0,398833.0,398833000.0,0000
T_05_05_1_1_01,Q,2025,2,ppe_new,1,104.0,134576.0,134576000.0,0000
T_05_05_1_1_01,Q,2025,3,commercial,1,18.0,235603.0,235603000.0,0000
T_05_05_1_1_01,Q,2025,3,house,1,199.0,610226.0,610226000.0,0000
T_05_05_1_1_01,Q,2025,3,house_existing,1,174.0,557390.0,557390000.0,0000
T_05_05_1_1_01,Q,2025,3,house_new,1,25.0,52836.0,52836000.0,0000
T_05_05_1_1_01,Q,2025,3,land,1,23.0,26078.0,26078000.0,0000
T_05_05_1_1_01,Q,2025,3,mixed,1,15.0,179095.0,179095000.0,0000
T_05_05_1_1_01,Q,2025,3,multi_unit,1,16.0,90490.0,90490000.0,0000
T_05_05_1_1_01,Q,2025,3,ppe,1,400.0,586262.0,586262000.0,0000
T_05_05_1_1_01,Q,2025,3,ppe_existing,1,198.0,336608.0,336608000.0,0000
T_05_05_1_1_01,Q,2025,3,ppe_new,1,202.0,249654.0,249654000.0,0000
T_05_05_1_1_01,Q,2025,4,commercial,1,23.0,649926.0,649926000.0,0000
T_05_05_1_1_01,Q,2025,4,house,1,190.0,569558.0,569558000.0,0000
T_05_05_1_1_01,Q,2025,4,house_existing,1,152.0,489604.0,489604000.0,0000
T_05_05_1_1_01,Q,2025,4,house_new,1,38.0,79954.0,79954000.0,0000
T_05_05_1_1_01,Q,2025,4,land,1,38.0,14161.0,14161000.0,0000
T_05_05_1_1_01,Q,2025,4,mixed,1,25.0,344549.0,344549000.0,0000
T_05_05_1_1_01,Q,2025,4,multi_unit,1,41.0,467428.0,467428000.0,0000
T_05_05_1_1_01,Q,2025,4,ppe,1,624.0,897003.0,897003000.0,0000
T_05_05_1_1_01,Q,2025,4,ppe_existing,1,216.0,383417.0,383417000.0,0000
T_05_05_1_1_01,Q,2025,4,ppe_new,1,408.0,513586.0,513586000.0,0000
T_05_05_1_1_01,Q,2026,1,commercial,1,11.0,279709.0,279709000.0,0000
T_05_05_1_1_01,Q,2026,1,house,1,145.0,541132.0,541132000.0,0000
T_05_05_1_1_01,Q,2026,1,house_existing,1,128.0,488912.0,488912000.0,0000
T_05_05_1_1_01,Q,2026,1,house_new,1,17.0,52220.0,52220000.0,0000
T_05_05_1_1_01,Q,2026,1,land,1,33.0,29444.0,29444000.0,0000
T_05_05_1_1_01,Q,2026,1,mixed,1,20.0,292577.0,292577000.0,0000
T_05_05_1_1_01,Q,2026,1,multi_unit,1,28.0,142371.0,142371000.0,0000
T_05_05_1_1_01,Q,2026,1,ppe,1,338.0,614703.0,614703000.0,0000
T_05_05_1_1_01,Q,2026,1,ppe_existing,1,179.0,382063.0,382063000.0,0000
T_05_05_1_1_01,Q,2026,1,ppe_new,1,159.0,232640.0,232640000.0,0000
T_05_05_1_1_01,Q,2026,2,commercial,1,9.0,246499.0,246499000.0,0000
T_05_05_1_1_01,Q,2026,2,house,1,158.0,525550.0,525550000.0,0000
T_05_05_1_1_01,Q,2026,2,house_existing,1,135.0,481680.0,481680000.0,0000
T_05_05_1_1_01,Q,2026,2,house_new,1,23.0,43870.0,43870000.0,0000
T_05_05_1_1_01,Q,2026,2,land,1,22.0,11284.0,11284000.0,0000
T_05_05_1_1_01,Q,2026,2,mixed,1,21.0,344593.0,344593000.0,0000
T_05_05_1_1_01,Q,2026,2,multi_unit,1,24.0,197882.0,197882000.0,0000
T_05_05_1_1_01,Q,2026,2,ppe,1,339.0,638079.0,638079000.0,0000
T_05_05_1_1_01,Q,2026,2,ppe_existing,1,179.0,314741.0,314741000.0,0000
T_05_05_1_1_01,Q,2026,2,ppe_new,1,160.0,323338.0,323338000.0,0000
T_05_05_1_1_01,Q,2026,3,commercial,1,,,,0000
T_05_05_1_1_01,Q,2026,3,house,1,,,,0000
T_05_05_1_1_01,Q,2026,3,house_existing,1,,,,0000
T_05_05_1_1_01,Q,2026,3,house_new,1,,,,0000
T_05_05_1_1_01,Q,2026,3,land,1,,,,0000
T_05_05_1_1_01,Q,2026,3,mixed,1,,,,0000
T_05_05_1_1_01,Q,2026,3,multi_unit,1,,,,0000
T_05_05_1_1_01,Q,2026,3,ppe,1,,,,0000
T_05_05_1_1_01,Q,2026,3,ppe_existing,1,,,,0000
T_05_05_1_1_01,Q,2026,3,ppe_new,1,,,,0000
T_05_05_1_1_01,Q,2026,4,commercial,1,,,,0000
T_05_05_1_1_01,Q,2026,4,house,1,,,,0000
T_05_05_1_1_01,Q,2026,4,house_existing,1,,,,0000
T_05_05_1_1_01,Q,2026,4,house_new,1,,,,0000
T_05_05_1_1_01,Q,2026,4,land,1,,,,0000
T_05_05_1_1_01,Q,2026,4,mixed,1,,,,0000
T_05_05_1_1_01,Q,2026,4,multi_unit,1,,,,0000
T_05_05_1_1_01,Q,2026,4,ppe,1,,,,0000
T_05_05_1_1_01,Q,2026,4,ppe_existing,1,,,,0000
T_05_05_1_1_01,Q,2026,4,ppe_new,1,,,,0000
T_05_05_1_2_01,Y,1998,,commercial,0,34.0,297098.0,297098000.0,0000
T_05_05_1_2_01,Y,1998,,house,0,526.0,500417.0,500417000.0,0000
T_05_05_1_2_01,Y,1998,,house_existing,0,,,,0000
T_05_05_1_2_01,Y,1998,,house_new,0,,,,0000
T_05_05_1_2_01,Y,1998,,land,0,581.0,253892.0,253892000.0,0000
T_05_05_1_2_01,Y,1998,,mixed,0,45.0,198519.0,198519000.0,0000
T_05_05_1_2_01,Y,1998,,multi_unit,0,91.0,240713.0,240713000.0,0000
T_05_05_1_2_01,Y,1998,,other,0,494.0,451953.0,451953000.0,0000
T_05_05_1_2_01,Y,1998,,ppe,0,638.0,348433.0,348433000.0,0000
T_05_05_1_2_01,Y,1998,,ppe_existing,0,,,,0000
T_05_05_1_2_01,Y,1998,,ppe_new,0,,,,0000
T_05_05_1_2_01,Y,1999,,commercial,0,54.0,577068.0,577068000.0,0000
T_05_05_1_2_01,Y,1999,,house,0,581.0,626293.0,626293000.0,0000
T_05_05_1_2_01,Y,1999,,house_existing,0,,,,0000
T_05_05_1_2_01,Y,1999,,house_new,0,,,,0000
T_05_05_1_2_01,Y,1999,,land,0,449.0,174728.0,174728000.0,0000
T_05_05_1_2_01,Y,1999,,mixed,0,75.0,369439.0,369439000.0,0000
T_05_05_1_2_01,Y,1999,,multi_unit,0,127.0,257253.0,257253000.0,0000
T_05_05_1_2_01,Y,1999,,other,0,367.0,710215.0,710215000.0,0000
T_05_05_1_2_01,Y,1999,,ppe,0,817.0,416412.0,416412000.0,0000
T_05_05_1_2_01,Y,1999,,ppe_existing,0,,,,0000
T_05_05_1_2_01,Y,1999,,ppe_new,0,,,,0000
T_05_05_1_2_01,Y,2000,,commercial,0,64.0,995731.0,995731000.0,0000
T_05_05_1_2_01,Y,2000,,house,0,636.0,745972.0,745972000.0,0000
T_05_05_1_2_01,Y,2000,,house_existing,0,,,,0000
T_05_05_1_2_01,Y,2000,,house_new,0,,,,0000
T_05_05_1_2_01,Y,2000,,land,0,389.0,193240.0,193240000.0,0000
T_05_05_1_2_01,Y,2000,,mixed,0,88.0,448618.0,448618000.0,0000
T_05_05_1_2_01,Y,2000,,multi_unit,0,114.0,319331.0,319331000.0,0000
T_05_05_1_2_01,Y,2000,,other,0,381.0,631456.0,631456000.0,0000
T_05_05_1_2_01,Y,2000,,ppe,0,982.0,551179.0,551179000.0,0000
T_05_05_1_2_01,Y,2000,,ppe_existing,0,,,,0000
T_05_05_1_2_01,Y,2000,,ppe_new,0,,,,0000
T_05_05_1_2_01,Y,2001,,commercial,0,69.0,797206.0,797206000.0,0000
T_05_05_1_2_01,Y,2001,,house,0,716.0,798551.0,798551000.0,0000
T_05_05_1_2_01,Y,2001,,house_existing,0,,,,0000
T_05_05_1_2_01,Y,2001,,house_new,0,,,,0000
T_05_05_1_2_01,Y,2001,,land,0,244.0,139501.0,139501000.0,0000
T_05_05_1_2_01,Y,2001,,mixed,0,76.0,327232.0,327232000.0,0000
T_05_05_1_2_01,Y,2001,,multi_unit,0,105.0,274794.0,274794000.0,0000
T_05_05_1_2_01,Y,2001,,other,0,333.0,445962.0,445962000.0,0000
T_05_05_1_2_01,Y,2001,,ppe,0,1009.0,600036.0,600036000.0,0000
T_05_05_1_2_01,Y,2001,,ppe_existing,0,,,,0000
T_05_05_1_2_01,Y,2001,,ppe_new,0,,,,0000
T_05_05_1_2_01,Y,2002,,commercial,0,61.0,427941.0,427941000.0,0000
T_05_05_1_2_01,Y,2002,,house,0,648.0,769405.0,769405000.0,0000
T_05_05_1_2_01,Y,2002,,house_existing,0,,,,0000
T_05_05_1_2_01,Y,2002,,house_new,0,,,,0000
T_05_05_1_2_01,Y,2002,,land,0,277.0,148155.0,148155000.0,0000
T_05_05_1_2_01,Y,2002,,mixed,0,104.0,503555.0,503555000.0,0000
T_05_05_1_2_01,Y,2002,,multi_unit,0,178.0,656101.0,656101000.0,0000
T_05_05_1_2_01,Y,2002,,other,0,270.0,600541.0,600541000.0,0000
T_05_05_1_2_01,Y,2002,,ppe,0,1071.0,666017.0,666017000.0,0000
T_05_05_1_2_01,Y,2002,,ppe_existing,0,,,,0000
T_05_05_1_2_01,Y,2002,,ppe_new,0,,,,0000
T_05_05_1_2_01,Y,2003,,commercial,0,60.0,653206.0,653206000.0,0000
T_05_05_1_2_01,Y,2003,,house,0,709.0,862373.0,862373000.0,0000
T_05_05_1_2_01,Y,2003,,house_existing,0,,,,0000
T_05_05_1_2_01,Y,2003,,house_new,0,,,,0000
T_05_05_1_2_01,Y,2003,,land,0,289.0,162444.0,162444000.0,0000
T_05_05_1_2_01,Y,2003,,mixed,0,117.0,472402.0,472402000.0,0000
T_05_05_1_2_01,Y,2003,,multi_unit,0,166.0,709651.0,709651000.0,0000
T_05_05_1_2_01,Y,2003,,other,0,313.0,608343.0,608343000.0,0000
T_05_05_1_2_01,Y,2003,,ppe,0,1039.0,692996.0,692996000.0,0000
T_05_05_1_2_01,Y,2003,,ppe_existing,0,,,,0000
T_05_05_1_2_01,Y,2003,,ppe_new,0,,,,0000
T_05_05_1_2_01,Y,2004,,commercial,0,68.0,586909.0,586909000.0,0000
T_05_05_1_2_01,Y,2004,,house,0,755.0,1086488.0,1086488000.0,0000
T_05_05_1_2_01,Y,2004,,house_existing,0,578.0,896177.0,896177000.0,0000
T_05_05_1_2_01,Y,2004,,house_new,0,177.0,190311.0,190311000.0,0000
T_05_05_1_2_01,Y,2004,,land,0,165.0,80785.0,80785000.0,0000
T_05_05_1_2_01,Y,2004,,mixed,0,103.0,472049.0,472049000.0,0000
T_05_05_1_2_01,Y,2004,,multi_unit,0,177.0,876995.0,876995000.0,0000
T_05_05_1_2_01,Y,2004,,other,0,366.0,403685.0,403685000.0,0000
T_05_05_1_2_01,Y,2004,,ppe,0,1148.0,748519.0,748519000.0,0000
T_05_05_1_2_01,Y,2004,,ppe_existing,0,817.0,528616.0,528616000.0,0000
T_05_05_1_2_01,Y,2004,,ppe_new,0,331.0,219903.0,219903000.0,0000
T_05_05_1_2_01,Y,2005,,commercial,0,54.0,595466.0,595466000.0,0000
T_05_05_1_2_01,Y,2005,,house,0,740.0,1111051.0,1111051000.0,0000
T_05_05_1_2_01,Y,2005,,house_existing,0,572.0,922629.0,922629000.0,0000
T_05_05_1_2_01,Y,2005,,house_new,0,168.0,188422.0,188422000.0,0000
T_05_05_1_2_01,Y,2005,,land,0,131.0,83752.0,83752000.0,0000
T_05_05_1_2_01,Y,2005,,mixed,0,85.0,610649.0,610649000.0,0000
T_05_05_1_2_01,Y,2005,,multi_unit,0,130.0,551585.0,551585000.0,0000
T_05_05_1_2_01,Y,2005,,other,0,204.0,527256.0,527256000.0,0000
T_05_05_1_2_01,Y,2005,,ppe,0,1326.0,964129.0,964129000.0,0000
T_05_05_1_2_01,Y,2005,,ppe_existing,0,771.0,557931.0,557931000.0,0000
T_05_05_1_2_01,Y,2005,,ppe_new,0,555.0,406198.0,406198000.0,0000
T_05_05_1_2_01,Y,2006,,commercial,0,64.0,856734.0,856734000.0,0000
T_05_05_1_2_01,Y,2006,,house,0,708.0,1193543.0,1193543000.0,0000
T_05_05_1_2_01,Y,2006,,house_existing,0,540.0,945837.0,945837000.0,0000
T_05_05_1_2_01,Y,2006,,house_new,0,168.0,247706.0,247706000.0,0000
T_05_05_1_2_01,Y,2006,,land,0,163.0,83329.0,83329000.0,0000
T_05_05_1_2_01,Y,2006,,mixed,0,87.0,459197.0,459197000.0,0000
T_05_05_1_2_01,Y,2006,,multi_unit,0,148.0,629465.0,629465000.0,0000
T_05_05_1_2_01,Y,2006,,other,0,177.0,186398.0,186398000.0,0000
T_05_05_1_2_01,Y,2006,,ppe,0,1035.0,932734.0,932734000.0,0000
T_05_05_1_2_01,Y,2006,,ppe_existing,0,820.0,744112.0,744112000.0,0000
T_05_05_1_2_01,Y,2006,,ppe_new,0,215.0,188622.0,188622000.0,0000
T_05_05_1_2_01,Y,2007,,commercial,0,66.0,545608.0,545608000.0,0000
T_05_05_1_2_01,Y,2007,,house,0,766.0,1436266.0,1436266000.0,0000
T_05_05_1_2_01,Y,2007,,house_existing,0,600.0,1211318.0,1211318000.0,0000
T_05_05_1_2_01,Y,2007,,house_new,0,166.0,224949.0,224949000.0,0000
T_05_05_1_2_01,Y,2007,,land,0,161.0,175965.0,175965000.0,0000
T_05_05_1_2_01,Y,2007,,mixed,0,90.0,486544.0,486544000.0,0000
T_05_05_1_2_01,Y,2007,,multi_unit,0,123.0,510718.0,510718000.0,0000
T_05_05_1_2_01,Y,2007,,other,0,276.0,343551.0,343551000.0,0000
T_05_05_1_2_01,Y,2007,,ppe,0,1092.0,919178.0,919178000.0,0000
T_05_05_1_2_01,Y,2007,,ppe_existing,0,824.0,711115.0,711115000.0,0000
T_05_05_1_2_01,Y,2007,,ppe_new,0,268.0,208063.0,208063000.0,0000
T_05_05_1_2_01,Y,2008,,commercial,0,76.0,727047.0,727047000.0,0000
T_05_05_1_2_01,Y,2008,,house,0,598.0,1384285.0,1384285000.0,0000
T_05_05_1_2_01,Y,2008,,house_existing,0,488.0,1232725.0,1232725000.0,0000
T_05_05_1_2_01,Y,2008,,house_new,0,110.0,151560.0,151560000.0,0000
T_05_05_1_2_01,Y,2008,,land,0,211.0,119060.0,119060000.0,0000
T_05_05_1_2_01,Y,2008,,mixed,0,95.0,619187.0,619187000.0,0000
T_05_05_1_2_01,Y,2008,,multi_unit,0,163.0,816434.0,816434000.0,0000
T_05_05_1_2_01,Y,2008,,other,0,171.0,404785.0,404785000.0,0000
T_05_05_1_2_01,Y,2008,,ppe,0,1112.0,1091359.0,1091359000.0,0000
T_05_05_1_2_01,Y,2008,,ppe_existing,0,784.0,810929.0,810929000.0,0000
T_05_05_1_2_01,Y,2008,,ppe_new,0,328.0,280430.0,280430000.0,0000
T_05_05_1_2_01,Y,2009,,commercial,0,45.0,446600.0,446600000.0,0000
T_05_05_1_2_01,Y,2009,,house,0,561.0,1271651.0,1271651000.0,0000
T_05_05_1_2_01,Y,2009,,house_existing,0,463.0,1117703.0,1117703000.0,0000
T_05_05_1_2_01,Y,2009,,house_new,0,98.0,153948.0,153948000.0,0000
T_05_05_1_2_01,Y,2009,,land,0,165.0,76840.0,76840000.0,0000
T_05_05_1_2_01,Y,2009,,mixed,0,51.0,356483.0,356483000.0,0000
T_05_05_1_2_01,Y,2009,,multi_unit,0,101.0,574294.0,574294000.0,0000
T_05_05_1_2_01,Y,2009,,other,0,225.0,234547.0,234547000.0,0000
T_05_05_1_2_01,Y,2009,,ppe,0,1101.0,1066038.0,1066038000.0,0000
T_05_05_1_2_01,Y,2009,,ppe_existing,0,756.0,739152.0,739152000.0,0000
T_05_05_1_2_01,Y,2009,,ppe_new,0,345.0,326885.0,326885000.0,0000
T_05_05_1_2_01,Y,2010,,commercial,0,60.0,533252.0,533252000.0,0000
T_05_05_1_2_01,Y,2010,,house,0,581.0,1547002.0,1547002000.0,0000
T_05_05_1_2_01,Y,2010,,house_existing,0,492.0,1335987.0,1335987000.0,0000
T_05_05_1_2_01,Y,2010,,house_new,0,89.0,211015.0,211015000.0,0000
T_05_05_1_2_01,Y,2010,,land,0,266.0,161726.0,161726000.0,0000
T_05_05_1_2_01,Y,2010,,mixed,0,62.0,445137.0,445137000.0,0000
T_05_05_1_2_01,Y,2010,,multi_unit,0,73.0,455323.0,455323000.0,0000
T_05_05_1_2_01,Y,2010,,other,0,414.0,193550.0,193550000.0,0000
T_05_05_1_2_01,Y,2010,,ppe,0,1307.0,1425869.0,1425869000.0,0000
T_05_05_1_2_01,Y,2010,,ppe_existing,0,697.0,848437.0,848437000.0,0000
T_05_05_1_2_01,Y,2010,,ppe_new,0,610.0,577431.0,577431000.0,0000
T_05_05_1_2_01,Y,2011,,commercial,0,43.0,810541.0,810541000.0,0000
T_05_05_1_2_01,Y,2011,,house,0,651.0,1619063.0,1619063000.0,0000
T_05_05_1_2_01,Y,2011,,house_existing,0,507.0,1335881.0,1335881000.0,0000
T_05_05_1_2_01,Y,2011,,house_new,0,144.0,283183.0,283183000.0,0000
T_05_05_1_2_01,Y,2011,,land,0,162.0,119833.0,119833000.0,0000
