source,freq,year,quarter,geo_label,type_id,condition,market,is_provisional,n,unit,geo_id,p25,median,p75
T_05_05_1_4_03,Y,2012,,Canton,ppe,all,zd,0,364.0,CHF_per_m2,0000,6041.0,6353.0,6804.0
T_05_05_1_4_03,Y,2012,,Canton,ppe,all,all,0,1062.0,CHF_per_m2,0000,6349.0,7687.0,10948.0
T_05_05_1_4_03,Y,2011,,Bernex,ppe,new,libre,0,18.0,CHF_per_m2,6607,7737.0,7842.0,8000.0
T_05_05_1_4_03,Y,2011,,Bernex,ppe,existing,libre,0,18.0,CHF_per_m2,6607,5575.0,7020.0,7821.0
T_05_05_1_4_03,Y,2011,,Bernex,ppe,all,libre,0,36.0,CHF_per_m2,6607,6604.0,7761.0,8000.0
T_05_05_1_4_03,Y,2011,,Bernex,ppe,all,zd,0,,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2011,,Bernex,ppe,all,all,0,36.0,CHF_per_m2,6607,6604.0,7761.0,8000.0
T_05_05_1_4_03,Y,2011,,Carouge,ppe,new,libre,0,3.0,CHF_per_m2,6608,,,
T_05_05_1_4_03,Y,2011,,Carouge,ppe,existing,libre,0,12.0,CHF_per_m2,6608,8509.0,8917.0,10794.0
T_05_05_1_4_03,Y,2011,,Carouge,ppe,all,libre,0,15.0,CHF_per_m2,6608,8583.0,8926.0,10698.0
T_05_05_1_4_03,Y,2011,,Carouge,ppe,all,zd,0,24.0,CHF_per_m2,6608,5705.0,5919.0,6599.0
T_05_05_1_4_03,Y,2011,,Carouge,ppe,all,all,0,39.0,CHF_per_m2,6608,5846.0,6601.0,8725.0
T_05_05_1_4_03,Y,2011,,Chêne-Bougeries,ppe,new,libre,0,1.0,CHF_per_m2,6612,,,
T_05_05_1_4_03,Y,2011,,Chêne-Bougeries,ppe,existing,libre,0,15.0,CHF_per_m2,6612,8099.0,9889.0,13015.0
T_05_05_1_4_03,Y,2011,,Chêne-Bougeries,ppe,all,libre,0,16.0,CHF_per_m2,6612,8266.0,10117.0,13705.0
T_05_05_1_4_03,Y,2011,,Chêne-Bougeries,ppe,all,zd,0,,CHF_per_m2,6612,,,
T_05_05_1_4_03,Y,2011,,Chêne-Bougeries,ppe,all,all,0,16.0,CHF_per_m2,6612,8266.0,10117.0,13705.0
T_05_05_1_4_03,Y,2011,,Cologny,ppe,new,libre,0,,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2011,,Cologny,ppe,existing,libre,0,27.0,CHF_per_m2,6617,10702.0,11628.0,14379.0
T_05_05_1_4_03,Y,2011,,Cologny,ppe,all,libre,0,27.0,CHF_per_m2,6617,10702.0,11628.0,14379.0
T_05_05_1_4_03,Y,2011,,Cologny,ppe,all,zd,0,,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2011,,Cologny,ppe,all,all,0,27.0,CHF_per_m2,6617,10702.0,11628.0,14379.0
T_05_05_1_4_03,Y,2011,,Genève,ppe,new,libre,0,34.0,CHF_per_m2,6621,9750.0,10996.0,13487.0
T_05_05_1_4_03,Y,2011,,Genève,ppe,existing,libre,0,292.0,CHF_per_m2,6621,9102.0,10976.0,13123.0
T_05_05_1_4_03,Y,2011,,Genève,ppe,all,libre,0,326.0,CHF_per_m2,6621,9160.0,10984.0,13147.0
T_05_05_1_4_03,Y,2011,,Genève,ppe,all,zd,0,56.0,CHF_per_m2,6621,6994.0,7587.0,8191.0
T_05_05_1_4_03,Y,2011,,Genève,ppe,all,all,0,382.0,CHF_per_m2,6621,8264.0,10414.0,12759.0
T_05_05_1_4_03,Y,2011,,Grand-Saconnex,ppe,new,libre,0,,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2011,,Grand-Saconnex,ppe,existing,libre,0,18.0,CHF_per_m2,6623,7600.0,8649.0,10135.0
T_05_05_1_4_03,Y,2011,,Grand-Saconnex,ppe,all,libre,0,18.0,CHF_per_m2,6623,7600.0,8649.0,10135.0
T_05_05_1_4_03,Y,2011,,Grand-Saconnex,ppe,all,zd,0,,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2011,,Grand-Saconnex,ppe,all,all,0,18.0,CHF_per_m2,6623,7600.0,8649.0,10135.0
T_05_05_1_4_03,Y,2011,,Lancy,ppe,new,libre,0,13.0,CHF_per_m2,6628,7433.0,10000.0,10479.0
T_05_05_1_4_03,Y,2011,,Lancy,ppe,existing,libre,0,25.0,CHF_per_m2,6628,5676.0,7253.0,9065.0
T_05_05_1_4_03,Y,2011,,Lancy,ppe,all,libre,0,38.0,CHF_per_m2,6628,6236.0,7986.0,9852.0
T_05_05_1_4_03,Y,2011,,Lancy,ppe,all,zd,0,,CHF_per_m2,6628,,,
T_05_05_1_4_03,Y,2011,,Lancy,ppe,all,all,0,38.0,CHF_per_m2,6628,6236.0,7986.0,9852.0
T_05_05_1_4_03,Y,2011,,Meyrin,ppe,new,libre,0,,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2011,,Meyrin,ppe,existing,libre,0,14.0,CHF_per_m2,6630,4737.0,6945.0,7917.0
T_05_05_1_4_03,Y,2011,,Meyrin,ppe,all,libre,0,14.0,CHF_per_m2,6630,4737.0,6945.0,7917.0
T_05_05_1_4_03,Y,2011,,Meyrin,ppe,all,zd,0,,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2011,,Meyrin,ppe,all,all,0,14.0,CHF_per_m2,6630,4737.0,6945.0,7917.0
T_05_05_1_4_03,Y,2011,,Plan-les-Ouates,ppe,new,libre,0,3.0,CHF_per_m2,6633,,,
T_05_05_1_4_03,Y,2011,,Plan-les-Ouates,ppe,existing,libre,0,23.0,CHF_per_m2,6633,7937.0,8457.0,9434.0
T_05_05_1_4_03,Y,2011,,Plan-les-Ouates,ppe,all,libre,0,26.0,CHF_per_m2,6633,7917.0,8450.0,9398.0
T_05_05_1_4_03,Y,2011,,Plan-les-Ouates,ppe,all,zd,0,23.0,CHF_per_m2,6633,5936.0,6052.0,6488.0
T_05_05_1_4_03,Y,2011,,Plan-les-Ouates,ppe,all,all,0,49.0,CHF_per_m2,6633,6052.0,6852.0,8457.0
T_05_05_1_4_03,Y,2011,,Thônex,ppe,new,libre,0,,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2011,,Thônex,ppe,existing,libre,0,25.0,CHF_per_m2,6640,6623.0,7344.0,8512.0
T_05_05_1_4_03,Y,2011,,Thônex,ppe,all,libre,0,25.0,CHF_per_m2,6640,6623.0,7344.0,8512.0
T_05_05_1_4_03,Y,2011,,Thônex,ppe,all,zd,0,,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2011,,Thônex,ppe,all,all,0,25.0,CHF_per_m2,6640,6623.0,7344.0,8512.0
T_05_05_1_4_03,Y,2011,,Vernier,ppe,new,libre,0,,CHF_per_m2,6643,,,
T_05_05_1_4_03,Y,2011,,Vernier,ppe,existing,libre,0,16.0,CHF_per_m2,6643,4311.0,5758.0,6249.0
T_05_05_1_4_03,Y,2011,,Vernier,ppe,all,libre,0,16.0,CHF_per_m2,6643,4311.0,5758.0,6249.0
T_05_05_1_4_03,Y,2011,,Vernier,ppe,all,zd,0,33.0,CHF_per_m2,6643,5765.0,6116.0,6284.0
T_05_05_1_4_03,Y,2011,,Vernier,ppe,all,all,0,49.0,CHF_per_m2,6643,5592.0,6116.0,6284.0
T_05_05_1_4_03,Y,2011,,Versoix,ppe,new,libre,0,,CHF_per_m2,6644,,,
T_05_05_1_4_03,Y,2011,,Versoix,ppe,existing,libre,0,29.0,CHF_per_m2,6644,6400.0,7154.0,8282.0
T_05_05_1_4_03,Y,2011,,Versoix,ppe,all,libre,0,29.0,CHF_per_m2,6644,6400.0,7154.0,8282.0
T_05_05_1_4_03,Y,2011,,Versoix,ppe,all,zd,0,,CHF_per_m2,6644,,,
T_05_05_1_4_03,Y,2011,,Versoix,ppe,all,all,0,29.0,CHF_per_m2,6644,6400.0,7154.0,8282.0
T_05_05_1_4_03,Y,2011,,Veyrier,ppe,new,libre,0,14.0,CHF_per_m2,6645,6938.0,7532.0,8232.0
T_05_05_1_4_03,Y,2011,,Veyrier,ppe,existing,libre,0,11.0,CHF_per_m2,6645,7700.0,8650.0,9838.0
T_05_05_1_4_03,Y,2011,,Veyrier,ppe,all,libre,0,25.0,CHF_per_m2,6645,7348.0,7831.0,8607.0
T_05_05_1_4_03,Y,2011,,Veyrier,ppe,all,zd,0,,CHF_per_m2,6645,,,
T_05_05_1_4_03,Y,2011,,Veyrier,ppe,all,all,0,25.0,CHF_per_m2,6645,7348.0,7831.0,8607.0
T_05_05_1_4_03,Y,2011,,Autres communes du Sud du canton (3),ppe,new,libre,0,15.0,CHF_per_m2,,7763.0,8020.0,8585.0
T_05_05_1_4_03,Y,2011,,Autres communes du Sud du canton (3),ppe,existing,libre,0,29.0,CHF_per_m2,,6493.0,7522.0,8449.0
T_05_05_1_4_03,Y,2011,,Autres communes du Sud du canton (3),ppe,all,libre,0,44.0,CHF_per_m2,,7011.0,7895.0,8517.0
T_05_05_1_4_03,Y,2011,,Autres communes du Sud du canton (3),ppe,all,zd,0,8.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes du Sud du canton (3),ppe,all,all,0,52.0,CHF_per_m2,,6947.0,7779.0,8517.0
T_05_05_1_4_03,Y,2011,,Autres communes du Nord du canton / rive droite du lac (4),ppe,new,libre,0,,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes du Nord du canton / rive droite du lac (4),ppe,existing,libre,0,14.0,CHF_per_m2,,6888.0,8077.0,8608.0
T_05_05_1_4_03,Y,2011,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,libre,0,14.0,CHF_per_m2,,6888.0,8077.0,8608.0
T_05_05_1_4_03,Y,2011,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,zd,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,all,0,15.0,CHF_per_m2,,6217.0,7876.0,8608.0
T_05_05_1_4_03,Y,2011,,Autres communes de la rive gauche du lac (5),ppe,new,libre,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes de la rive gauche du lac (5),ppe,existing,libre,0,13.0,CHF_per_m2,,7899.0,9231.0,10652.0
T_05_05_1_4_03,Y,2011,,Autres communes de la rive gauche du lac (5),ppe,all,libre,0,14.0,CHF_per_m2,,7899.0,9437.0,12356.0
T_05_05_1_4_03,Y,2011,,Autres communes de la rive gauche du lac (5),ppe,all,zd,0,,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes de la rive gauche du lac (5),ppe,all,all,0,14.0,CHF_per_m2,,7899.0,9437.0,12356.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Est du canton (6),ppe,new,libre,0,2.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes de l'Est du canton (6),ppe,existing,libre,0,27.0,CHF_per_m2,,7451.0,8850.0,9938.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Est du canton (6),ppe,all,libre,0,29.0,CHF_per_m2,,7595.0,9123.0,10344.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Est du canton (6),ppe,all,zd,0,10.0,CHF_per_m2,,6587.0,6680.0,6865.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Est du canton (6),ppe,all,all,0,39.0,CHF_per_m2,,6712.0,7791.0,9933.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Ouest du canton (7),ppe,new,libre,0,48.0,CHF_per_m2,,6040.0,6776.0,7772.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Ouest du canton (7),ppe,existing,libre,0,24.0,CHF_per_m2,,5081.0,6824.0,7519.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Ouest du canton (7),ppe,all,libre,0,72.0,CHF_per_m2,,5878.0,6776.0,7754.0
T_05_05_1_4_03,Y,2011,,Autres communes de l'Ouest du canton (7),ppe,all,zd,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2011,,Autres communes de l'Ouest du canton (7),ppe,all,all,0,73.0,CHF_per_m2,,5965.0,6780.0,7762.0
T_05_05_1_4_03,Y,2011,,Canton,ppe,new,libre,0,152.0,CHF_per_m2,0000,7082.0,7979.0,9786.0
T_05_05_1_4_03,Y,2011,,Canton,ppe,existing,libre,0,632.0,CHF_per_m2,0000,7339.0,9160.0,11460.0
T_05_05_1_4_03,Y,2011,,Canton,ppe,all,libre,0,784.0,CHF_per_m2,0000,7290.0,8838.0,11151.0
T_05_05_1_4_03,Y,2011,,Canton,ppe,all,zd,0,156.0,CHF_per_m2,0000,5901.0,6416.0,7461.0
T_05_05_1_4_03,Y,2011,,Canton,ppe,all,all,0,940.0,CHF_per_m2,0000,6734.0,8308.0,10658.0
T_05_05_1_4_03,Y,2010,,Bernex,ppe,new,libre,0,2.0,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2010,,Bernex,ppe,existing,libre,0,10.0,CHF_per_m2,6607,6250.0,6905.0,8208.0
T_05_05_1_4_03,Y,2010,,Bernex,ppe,all,libre,0,12.0,CHF_per_m2,6607,6433.0,6905.0,8105.0
T_05_05_1_4_03,Y,2010,,Bernex,ppe,all,zd,0,,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2010,,Bernex,ppe,all,all,0,12.0,CHF_per_m2,6607,6433.0,6905.0,8105.0
T_05_05_1_4_03,Y,2010,,Carouge,ppe,new,libre,0,12.0,CHF_per_m2,6608,8231.0,9640.0,10340.0
T_05_05_1_4_03,Y,2010,,Carouge,ppe,existing,libre,0,14.0,CHF_per_m2,6608,8293.0,9650.0,10500.0
T_05_05_1_4_03,Y,2010,,Carouge,ppe,all,libre,0,26.0,CHF_per_m2,6608,8293.0,9640.0,10441.0
T_05_05_1_4_03,Y,2010,,Carouge,ppe,all,zd,0,,CHF_per_m2,6608,,,
T_05_05_1_4_03,Y,2010,,Carouge,ppe,all,all,0,26.0,CHF_per_m2,6608,8293.0,9640.0,10441.0
T_05_05_1_4_03,Y,2010,,Chêne-Bougeries,ppe,new,libre,0,10.0,CHF_per_m2,6612,7293.0,7464.0,8083.0
T_05_05_1_4_03,Y,2010,,Chêne-Bougeries,ppe,existing,libre,0,17.0,CHF_per_m2,6612,7527.0,9571.0,11404.0
T_05_05_1_4_03,Y,2010,,Chêne-Bougeries,ppe,all,libre,0,27.0,CHF_per_m2,6612,7293.0,8083.0,11071.0
T_05_05_1_4_03,Y,2010,,Chêne-Bougeries,ppe,all,zd,0,,CHF_per_m2,6612,,,
T_05_05_1_4_03,Y,2010,,Chêne-Bougeries,ppe,all,all,0,27.0,CHF_per_m2,6612,7293.0,8083.0,11071.0
T_05_05_1_4_03,Y,2010,,Cologny,ppe,new,libre,0,1.0,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2010,,Cologny,ppe,existing,libre,0,21.0,CHF_per_m2,6617,9043.0,10298.0,12500.0
T_05_05_1_4_03,Y,2010,,Cologny,ppe,all,libre,0,22.0,CHF_per_m2,6617,7759.0,10263.0,12500.0
T_05_05_1_4_03,Y,2010,,Cologny,ppe,all,zd,0,,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2010,,Cologny,ppe,all,all,0,22.0,CHF_per_m2,6617,7759.0,10263.0,12500.0
T_05_05_1_4_03,Y,2010,,Genève,ppe,new,libre,0,37.0,CHF_per_m2,6621,7710.0,8080.0,9333.0
T_05_05_1_4_03,Y,2010,,Genève,ppe,existing,libre,0,337.0,CHF_per_m2,6621,7937.0,9835.0,11600.0
T_05_05_1_4_03,Y,2010,,Genève,ppe,all,libre,0,374.0,CHF_per_m2,6621,7857.0,9665.0,11429.0
T_05_05_1_4_03,Y,2010,,Genève,ppe,all,zd,0,63.0,CHF_per_m2,6621,5189.0,5761.0,6914.0
T_05_05_1_4_03,Y,2010,,Genève,ppe,all,all,0,437.0,CHF_per_m2,6621,7009.0,9143.0,11103.0
T_05_05_1_4_03,Y,2010,,Grand-Saconnex,ppe,new,libre,0,14.0,CHF_per_m2,6623,8204.0,9069.0,9475.0
T_05_05_1_4_03,Y,2010,,Grand-Saconnex,ppe,existing,libre,0,9.0,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2010,,Grand-Saconnex,ppe,all,libre,0,23.0,CHF_per_m2,6623,7952.0,8438.0,9107.0
T_05_05_1_4_03,Y,2010,,Grand-Saconnex,ppe,all,zd,0,45.0,CHF_per_m2,6623,5170.0,5345.0,5524.0
T_05_05_1_4_03,Y,2010,,Grand-Saconnex,ppe,all,all,0,68.0,CHF_per_m2,6623,5215.0,5523.0,8033.0
T_05_05_1_4_03,Y,2010,,Lancy,ppe,new,libre,0,19.0,CHF_per_m2,6628,6442.0,7289.0,7825.0
T_05_05_1_4_03,Y,2010,,Lancy,ppe,existing,libre,0,24.0,CHF_per_m2,6628,4708.0,6584.0,8003.0
T_05_05_1_4_03,Y,2010,,Lancy,ppe,all,libre,0,43.0,CHF_per_m2,6628,5790.0,7111.0,7975.0
T_05_05_1_4_03,Y,2010,,Lancy,ppe,all,zd,0,20.0,CHF_per_m2,6628,6363.0,6739.0,6935.0
T_05_05_1_4_03,Y,2010,,Lancy,ppe,all,all,0,63.0,CHF_per_m2,6628,6286.0,6773.0,7694.0
T_05_05_1_4_03,Y,2010,,Meyrin,ppe,new,libre,0,,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2010,,Meyrin,ppe,existing,libre,0,26.0,CHF_per_m2,6630,4592.0,5466.0,6953.0
T_05_05_1_4_03,Y,2010,,Meyrin,ppe,all,libre,0,26.0,CHF_per_m2,6630,4592.0,5466.0,6953.0
T_05_05_1_4_03,Y,2010,,Meyrin,ppe,all,zd,0,,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2010,,Meyrin,ppe,all,all,0,26.0,CHF_per_m2,6630,4592.0,5466.0,6953.0
T_05_05_1_4_03,Y,2010,,Plan-les-Ouates,ppe,new,libre,0,28.0,CHF_per_m2,6633,7271.0,7749.0,8249.0
T_05_05_1_4_03,Y,2010,,Plan-les-Ouates,ppe,existing,libre,0,22.0,CHF_per_m2,6633,6441.0,7878.0,8333.0
T_05_05_1_4_03,Y,2010,,Plan-les-Ouates,ppe,all,libre,0,50.0,CHF_per_m2,6633,7120.0,7761.0,8288.0
T_05_05_1_4_03,Y,2010,,Plan-les-Ouates,ppe,all,zd,0,33.0,CHF_per_m2,6633,5883.0,6153.0,6425.0
T_05_05_1_4_03,Y,2010,,Plan-les-Ouates,ppe,all,all,0,83.0,CHF_per_m2,6633,5986.0,6614.0,7999.0
T_05_05_1_4_03,Y,2010,,Thônex,ppe,new,libre,0,,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2010,,Thônex,ppe,existing,libre,0,38.0,CHF_per_m2,6640,6000.0,6819.0,7500.0
T_05_05_1_4_03,Y,2010,,Thônex,ppe,all,libre,0,38.0,CHF_per_m2,6640,6000.0,6819.0,7500.0
T_05_05_1_4_03,Y,2010,,Thônex,ppe,all,zd,0,,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2010,,Thônex,ppe,all,all,0,38.0,CHF_per_m2,6640,6000.0,6819.0,7500.0
T_05_05_1_4_03,Y,2010,,Vernier,ppe,new,libre,0,3.0,CHF_per_m2,6643,,,
T_05_05_1_4_03,Y,2010,,Vernier,ppe,existing,libre,0,14.0,CHF_per_m2,6643,4054.0,5878.0,6344.0
T_05_05_1_4_03,Y,2010,,Vernier,ppe,all,libre,0,17.0,CHF_per_m2,6643,4140.0,5809.0,6286.0
T_05_05_1_4_03,Y,2010,,Vernier,ppe,all,zd,0,102.0,CHF_per_m2,6643,5234.0,5582.0,5771.0
T_05_05_1_4_03,Y,2010,,Vernier,ppe,all,all,0,119.0,CHF_per_m2,6643,5183.0,5583.0,5809.0
T_05_05_1_4_03,Y,2010,,Versoix,ppe,new,libre,0,2.0,CHF_per_m2,6644,,,
T_05_05_1_4_03,Y,2010,,Versoix,ppe,existing,libre,0,22.0,CHF_per_m2,6644,6184.0,6366.0,6747.0
T_05_05_1_4_03,Y,2010,,Versoix,ppe,all,libre,0,24.0,CHF_per_m2,6644,6009.0,6366.0,6809.0
T_05_05_1_4_03,Y,2010,,Versoix,ppe,all,zd,0,2.0,CHF_per_m2,6644,,,
T_05_05_1_4_03,Y,2010,,Versoix,ppe,all,all,0,26.0,CHF_per_m2,6644,6049.0,6305.0,6747.0
T_05_05_1_4_03,Y,2010,,Veyrier,ppe,new,libre,0,17.0,CHF_per_m2,6645,7688.0,10735.0,11818.0
T_05_05_1_4_03,Y,2010,,Veyrier,ppe,existing,libre,0,10.0,CHF_per_m2,6645,6250.0,7028.0,9723.0
T_05_05_1_4_03,Y,2010,,Veyrier,ppe,all,libre,0,27.0,CHF_per_m2,6645,7200.0,9723.0,11818.0
T_05_05_1_4_03,Y,2010,,Veyrier,ppe,all,zd,0,,CHF_per_m2,6645,,,
T_05_05_1_4_03,Y,2010,,Veyrier,ppe,all,all,0,27.0,CHF_per_m2,6645,7200.0,9723.0,11818.0
T_05_05_1_4_03,Y,2010,,Autres communes du Sud du canton (3),ppe,new,libre,0,8.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes du Sud du canton (3),ppe,existing,libre,0,32.0,CHF_per_m2,,5621.0,6678.0,7868.0
T_05_05_1_4_03,Y,2010,,Autres communes du Sud du canton (3),ppe,all,libre,0,40.0,CHF_per_m2,,5686.0,6794.0,8014.0
T_05_05_1_4_03,Y,2010,,Autres communes du Sud du canton (3),ppe,all,zd,0,6.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes du Sud du canton (3),ppe,all,all,0,46.0,CHF_per_m2,,5630.0,6618.0,8000.0
T_05_05_1_4_03,Y,2010,,Autres communes du Nord du canton / rive droite du lac (4),ppe,new,libre,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes du Nord du canton / rive droite du lac (4),ppe,existing,libre,0,8.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,libre,0,9.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,zd,0,13.0,CHF_per_m2,,5839.0,5994.0,6288.0
T_05_05_1_4_03,Y,2010,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,all,0,22.0,CHF_per_m2,,5880.0,6260.0,6530.0
T_05_05_1_4_03,Y,2010,,Autres communes de la rive gauche du lac (5),ppe,new,libre,0,6.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes de la rive gauche du lac (5),ppe,existing,libre,0,11.0,CHF_per_m2,,6792.0,8120.0,8529.0
T_05_05_1_4_03,Y,2010,,Autres communes de la rive gauche du lac (5),ppe,all,libre,0,17.0,CHF_per_m2,,8120.0,8297.0,8529.0
T_05_05_1_4_03,Y,2010,,Autres communes de la rive gauche du lac (5),ppe,all,zd,0,15.0,CHF_per_m2,,5000.0,5199.0,5609.0
T_05_05_1_4_03,Y,2010,,Autres communes de la rive gauche du lac (5),ppe,all,all,0,32.0,CHF_per_m2,,5148.0,7118.0,8425.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Est du canton (6),ppe,new,libre,0,32.0,CHF_per_m2,,6853.0,7647.0,8565.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Est du canton (6),ppe,existing,libre,0,22.0,CHF_per_m2,,6382.0,7894.0,8864.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Est du canton (6),ppe,all,libre,0,54.0,CHF_per_m2,,6725.0,7787.0,8571.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Est du canton (6),ppe,all,zd,0,,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2010,,Autres communes de l'Est du canton (6),ppe,all,all,0,54.0,CHF_per_m2,,6725.0,7787.0,8571.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Ouest du canton (7),ppe,new,libre,0,43.0,CHF_per_m2,,6566.0,6871.0,7336.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Ouest du canton (7),ppe,existing,libre,0,15.0,CHF_per_m2,,5075.0,6447.0,7750.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Ouest du canton (7),ppe,all,libre,0,58.0,CHF_per_m2,,6346.0,6859.0,7367.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Ouest du canton (7),ppe,all,zd,0,34.0,CHF_per_m2,,5741.0,6417.0,6625.0
T_05_05_1_4_03,Y,2010,,Autres communes de l'Ouest du canton (7),ppe,all,all,0,92.0,CHF_per_m2,,6214.0,6626.0,7141.0
T_05_05_1_4_03,Y,2010,,Canton,ppe,new,libre,0,235.0,CHF_per_m2,0000,6894.0,7688.0,8850.0
T_05_05_1_4_03,Y,2010,,Canton,ppe,existing,libre,0,652.0,CHF_per_m2,0000,6433.0,8254.0,10515.0
T_05_05_1_4_03,Y,2010,,Canton,ppe,all,libre,0,887.0,CHF_per_m2,0000,6637.0,8034.0,10000.0
T_05_05_1_4_03,Y,2010,,Canton,ppe,all,zd,0,333.0,CHF_per_m2,0000,5315.0,5721.0,6288.0
T_05_05_1_4_03,Y,2010,,Canton,ppe,all,all,0,1220.0,CHF_per_m2,0000,5826.0,7173.0,9145.0
T_05_05_1_4_03,Y,2009,,Bernex,ppe,new,libre,0,2.0,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2009,,Bernex,ppe,existing,libre,0,14.0,CHF_per_m2,6607,5355.0,5811.0,6410.0
T_05_05_1_4_03,Y,2009,,Bernex,ppe,all,libre,0,16.0,CHF_per_m2,6607,5438.0,5868.0,6415.0
T_05_05_1_4_03,Y,2009,,Bernex,ppe,all,zd,0,,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2009,,Bernex,ppe,all,all,0,16.0,CHF_per_m2,6607,5438.0,5868.0,6415.0
T_05_05_1_4_03,Y,2009,,Carouge,ppe,new,libre,0,14.0,CHF_per_m2,6608,5667.0,6327.0,7006.0
T_05_05_1_4_03,Y,2009,,Carouge,ppe,existing,libre,0,25.0,CHF_per_m2,6608,7482.0,8557.0,9815.0
T_05_05_1_4_03,Y,2009,,Carouge,ppe,all,libre,0,39.0,CHF_per_m2,6608,6443.0,7705.0,9529.0
T_05_05_1_4_03,Y,2009,,Carouge,ppe,all,zd,0,,CHF_per_m2,6608,,,
T_05_05_1_4_03,Y,2009,,Carouge,ppe,all,all,0,39.0,CHF_per_m2,6608,6443.0,7705.0,9529.0
T_05_05_1_4_03,Y,2009,,Chêne-Bougeries,ppe,new,libre,0,2.0,CHF_per_m2,6612,,,
T_05_05_1_4_03,Y,2009,,Chêne-Bougeries,ppe,existing,libre,0,10.0,CHF_per_m2,6612,7391.0,7855.0,8527.0
T_05_05_1_4_03,Y,2009,,Chêne-Bougeries,ppe,all,libre,0,12.0,CHF_per_m2,6612,7446.0,7951.0,9998.0
T_05_05_1_4_03,Y,2009,,Chêne-Bougeries,ppe,all,zd,0,,CHF_per_m2,6612,,,
T_05_05_1_4_03,Y,2009,,Chêne-Bougeries,ppe,all,all,0,12.0,CHF_per_m2,6612,7446.0,7951.0,9998.0
T_05_05_1_4_03,Y,2009,,Cologny,ppe,new,libre,0,,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2009,,Cologny,ppe,existing,libre,0,18.0,CHF_per_m2,6617,7612.0,8847.0,10455.0
T_05_05_1_4_03,Y,2009,,Cologny,ppe,all,libre,0,18.0,CHF_per_m2,6617,7612.0,8847.0,10455.0
T_05_05_1_4_03,Y,2009,,Cologny,ppe,all,zd,0,,CHF_per_m2,6617,,,
